Ontology	OntologyLoading	Classification
/media/uoa/Data1/ore2014_dataset/ClassificationEL/0031e842-675f-4d7f-bc0c-0483801ad743_umls.owl_functional.owl	815230033	-1335661918040
/media/uoa/Data1/ore2014_dataset/ClassificationEL/00322.owl_functional.owl	883612801	-1336718888975
/media/uoa/Data1/ore2014_dataset/ClassificationEL/00372.owl_functional.owl	826761036	467876293
/media/uoa/Data1/ore2014_dataset/ClassificationEL/00376.owl_functional.owl	852423220	472958369
/media/uoa/Data1/ore2014_dataset/ClassificationEL/00380.owl_functional.owl	1001091392	1175759869
/media/uoa/Data1/ore2014_dataset/ClassificationEL/00381.owl_functional.owl	1035087515	972805745
/media/uoa/Data1/ore2014_dataset/ClassificationEL/00388.owl_functional.owl	767873622	239728223
/media/uoa/Data1/ore2014_dataset/ClassificationEL/00392.owl_functional.owl	877226936	460559576
/media/uoa/Data1/ore2014_dataset/ClassificationEL/00396.owl_functional.owl	846741792	436219640
/media/uoa/Data1/ore2014_dataset/ClassificationEL/00399.owl_functional.owl	822848724	466933778
/media/uoa/Data1/ore2014_dataset/ClassificationEL/00401.owl_functional.owl	843170162	402340769
/media/uoa/Data1/ore2014_dataset/ClassificationEL/00417.owl_functional.owl	815736948	307117100
/media/uoa/Data1/ore2014_dataset/ClassificationEL/00500.owl_functional.owl	884538122	918282180
/media/uoa/Data1/ore2014_dataset/ClassificationEL/00534.owl_functional.owl	798026865	347312853
/media/uoa/Data1/ore2014_dataset/ClassificationEL/00538.owl_functional.owl	764255263	238034071
/media/uoa/Data1/ore2014_dataset/ClassificationEL/00539.owl_functional.owl	762997708	252386712
/media/uoa/Data1/ore2014_dataset/ClassificationEL/00574.owl_functional.owl	824436103	425144267
/media/uoa/Data1/ore2014_dataset/ClassificationEL/00677.owl_functional.owl	895132802	880792733
/media/uoa/Data1/ore2014_dataset/ClassificationEL/00757.owl_functional.owl	15538270735	42269849792
/media/uoa/Data1/ore2014_dataset/ClassificationEL/0075a29f-7bd0-4861-8b22-65a2c25ec039_vt.obo_functional.owl	884299736	647137450
/media/uoa/Data1/ore2014_dataset/ClassificationEL/00787.owl_functional.owl	1816331145	105396524048
/media/uoa/Data1/ore2014_dataset/ClassificationEL/00832dbc-5333-479b-aec9-fc623d532af6_notype_xp.owl2_functional.owl	1069020965	2064313084
/media/uoa/Data1/ore2014_dataset/ClassificationEL/00ab0f05-e76c-463d-bfa9-79f4e2b9949f__reriotype.owl_functional.owl	1610591418	1443596127
/media/uoa/Data1/ore2014_dataset/ClassificationEL/00b27d6c-5532-43aa-902c-2468b7407841_classified.obo_functional.owl	967179051	729790846
/media/uoa/Data1/ore2014_dataset/ClassificationEL/00b86bdc-e16b-46bf-93fb-9cde6849dcc8_onto.rdf_functional.owl	774018660	166980121
/media/uoa/Data1/ore2014_dataset/ClassificationEL/00cd6685-258f-4e6b-8ad9-c071710ff8bc_rex.owl_functional.owl	846169975	350584090
/media/uoa/Data1/ore2014_dataset/ClassificationEL/01020666-768a-494d-bfda-6d9a4eedaf52_enspanther.owl_functional.owl	1431541175	1270703680
/media/uoa/Data1/ore2014_dataset/ClassificationEL/01053c56-6d83-4763-9aee-f9f36c1aec42_EHDAA2.obo_functional.owl	1147627322	1204173672
/media/uoa/Data1/ore2014_dataset/ClassificationEL/0114933a-4dc8-4fe1-a966-81e46b6c4d89_an_anatomy.obo_functional.owl	838588911	345397192
/media/uoa/Data1/ore2014_dataset/ClassificationEL/0145c9fc-5708-4517-a909-1e574b4c39db_nboel.obo_functional.owl	865786782	457330403
/media/uoa/Data1/ore2014_dataset/ClassificationEL/01465c1b-9738-418e-baaa-b0b421453a15_miro.owl_functional.owl	973738320	880628100
/media/uoa/Data1/ore2014_dataset/ClassificationEL/0147e189-1bbb-4e53-bf7a-5a45f561fc5c_nnotations.owl_functional.owl	3376452960	1056034222358
/media/uoa/Data1/ore2014_dataset/ClassificationEL/015f8405-f234-4e27-a9d3-0bf659b9e785_mpath.owl_functional.owl	863422335	344448689
/media/uoa/Data1/ore2014_dataset/ClassificationEL/01604f5c-bb75-41a2-8535-6eb587f4ef5b_egoryRdfsClass_functional.owl	781207962	-2609918319100
/media/uoa/Data1/ore2014_dataset/ClassificationEL/01696fcb-aaae-4967-a355-6495c56d940f_ings_v3.01.rdf_functional.owl	791630912	-2610884920406
/media/uoa/Data1/ore2014_dataset/ClassificationEL/017ba95a-fd2a-4957-894a-eab3f6fe846a_humancobra.owl_functional.owl	969242434	1269086914
/media/uoa/Data1/ore2014_dataset/ClassificationEL/0184bd80-510f-4470-b515-29ceda7e21b4_egoryFoafAgent_functional.owl	793045474	-2614202488133
/media/uoa/Data1/ore2014_dataset/ClassificationEL/01951143-a1ee-44e6-93eb-0b82c695c0e4_gumo.owl_functional.owl	869808162	309830106
/media/uoa/Data1/ore2014_dataset/ClassificationEL/01c6900c-64b6-43ca-b529-c83ea06637b2__component.owl_functional.owl	868512409	472080006
/media/uoa/Data1/ore2014_dataset/ClassificationEL/01d8952e-9fe6-4df0-b521-857ac465edcb_xco.obo_functional.owl	837537120	312326392
/media/uoa/Data1/ore2014_dataset/ClassificationEL/01e6c221-0cc3-4315-9d50-aad6d8f1dc4d_MAT.obo_functional.owl	801797389	272238721
/media/uoa/Data1/ore2014_dataset/ClassificationEL/01f8e992-0d68-48cc-9f0a-d005cd56547e_s_musculus.obo_functional.owl	1304876469	970176078
/media/uoa/Data1/ore2014_dataset/ClassificationEL/02026428-5edc-4e90-aa69-6e841e891c69_d_nesting.owl2_functional.owl	789438150	286572557
/media/uoa/Data1/ore2014_dataset/ClassificationEL/02210f4d-8e32-412d-88aa-13494ff93163_n_anatomy.owl2_functional.owl	863645329	523879647
/media/uoa/Data1/ore2014_dataset/ClassificationEL/0223fe0b-6717-4e60-bdde-d6c4b4bedba0_onto.rdf_functional.owl	792548639	167494164
/media/uoa/Data1/ore2014_dataset/ClassificationEL/022cbd0a-7c5f-49a5-b294-80c3e4859d7d_classified.owl_functional.owl	849446322	287370442
/media/uoa/Data1/ore2014_dataset/ClassificationEL/02359e23-1f62-4cf6-83b4-2d75088fc4b6_lom.owl_functional.owl	810492374	165795622
/media/uoa/Data1/ore2014_dataset/ClassificationEL/0236fd90-bb5c-4c11-ac91-d3be2fa17611_es_bridge.owl2_functional.owl	1233710397	986167689
/media/uoa/Data1/ore2014_dataset/ClassificationEL/02544518-4782-4794-93b8-2b7556fbdab3_agrovoc.owl_functional.owl	1306223404	1215791401
/media/uoa/Data1/ore2014_dataset/ClassificationEL/026f5d10-35d6-4928-97bf-7e74282f3e7c_velopment.owl2_functional.owl	784455827	468432685
/media/uoa/Data1/ore2014_dataset/ClassificationEL/02848000-8a45-4114-a9ea-0b062dcc27b4_sh_anatomy.obo_functional.owl	1025316779	1021750942
/media/uoa/Data1/ore2014_dataset/ClassificationEL/0289874e-4b78-4e47-b349-bf866a9c1044_er_anatomy.owl_functional.owl	931528066	826061792
/media/uoa/Data1/ore2014_dataset/ClassificationEL/028f4d47-8b9f-4408-9f32-f64909152c1c_onto.rdf_functional.owl	759238684	168854124
/media/uoa/Data1/ore2014_dataset/ClassificationEL/02a11281-47b3-484f-b817-e052aa0926f5_ogyProtege.owl_functional.owl	1172622512	1236815043
/media/uoa/Data1/ore2014_dataset/ClassificationEL/02a1b623-a63b-425e-bb23-789e98a33591_ss_xp_self.obo_functional.owl	883051904	540170005
/media/uoa/Data1/ore2014_dataset/ClassificationEL/02a93afd-d26b-46b4-8c27-158c0cff8f63_loggerhead.owl_functional.owl	819579558	293776003
/media/uoa/Data1/ore2014_dataset/ClassificationEL/02aabb7a-7881-4639-9ec6-c0bf1722e0b5_flanzenatlas_K_functional.owl	781260704	-4445696393929
/media/uoa/Data1/ore2014_dataset/ClassificationEL/02ab3076-f809-4d05-9a69-773b08f2b1a6_ehdaa2.owl_functional.owl	1084254602	1245507667
/media/uoa/Data1/ore2014_dataset/ClassificationEL/02b17082-5f51-41ee-8750-74f7c79c3026_Actor.owl_functional.owl	815676149	189046456
/media/uoa/Data1/ore2014_dataset/ClassificationEL/02bf5bf4-13c5-417b-88cc-f8f4a06f59c1_zz.owl_functional.owl	807679681	274039328
/media/uoa/Data1/ore2014_dataset/ClassificationEL/02ce1c5e-99f2-4209-abfa-4ab6055ebc99_flanzenatlas_H_functional.owl	797136067	-4451413016557
/media/uoa/Data1/ore2014_dataset/ClassificationEL/031191c6-b4f6-46b7-bc5d-4755e3836523_fbspsimple.owl_functional.owl	1050804361	1557271114
/media/uoa/Data1/ore2014_dataset/ClassificationEL/032ec1a0-864c-48d8-b381-cf2a152ec49a_oc.obo.CURRENT_functional.owl	838321641	299110024
/media/uoa/Data1/ore2014_dataset/ClassificationEL/033a534e-490c-4caf-a5a2-1ba8f4b0ff19_onto.rdf_functional.owl	761251432	171114866
/media/uoa/Data1/ore2014_dataset/ClassificationEL/03450d8d-e27b-4763-b000-6129473bfff4_mp.obo_functional.owl	1169450643	1165045023
/media/uoa/Data1/ore2014_dataset/ClassificationEL/034c7b8c-06dd-4c6f-b1b4-1ce3e84c9b07_PW.obo_functional.owl	829120680	358975395
/media/uoa/Data1/ore2014_dataset/ClassificationEL/034dfba3-de08-41c0-a828-1e4fd9ffacfa_ct.obo.CURRENT_functional.owl	898166687	521698064
/media/uoa/Data1/ore2014_dataset/ClassificationEL/035dec2d-84f6-44cd-9ea2-cc909cf701b2_p.obo.PREVIOUS_functional.owl	878509799	455513224
/media/uoa/Data1/ore2014_dataset/ClassificationEL/03aca579-e70f-47ec-a5d4-5a80624e1ab0_1_inferred.owl_functional.owl	990051827	1688050565
/media/uoa/Data1/ore2014_dataset/ClassificationEL/03b7d71f-8d52-4d70-8000-9209ef0958dc_LIQO_ver1.0.owl_functional.owl	842299462	802081608
/media/uoa/Data1/ore2014_dataset/ClassificationEL/03d08800-8a69-4aa1-9857-90813d251be8_imitive1.0.owl_functional.owl	785357016	166094833
/media/uoa/Data1/ore2014_dataset/ClassificationEL/03e89000-6869-4c1c-95dc-bd069b154b3a_classified.owl_functional.owl	801376716	305018620
/media/uoa/Data1/ore2014_dataset/ClassificationEL/04096b24-000d-4d49-94bc-1ee51d41f07e_ontoderm.owl_functional.owl	887748791	324516320
/media/uoa/Data1/ore2014_dataset/ClassificationEL/0431efde-8b36-4395-9dfd-2cec62ded032_y.obo.PREVIOUS_functional.owl	878290082	573995058
/media/uoa/Data1/ore2014_dataset/ClassificationEL/0439ba09-2667-4b33-993a-7db4ae2ef8b9_miro.obo_functional.owl	941886184	784737422
/media/uoa/Data1/ore2014_dataset/ClassificationEL/0441386e-7bc3-4e91-8ca3-4fe712bfe748_idomal.obo_functional.owl	971867991	831771947
/media/uoa/Data1/ore2014_dataset/ClassificationEL/0463b024-7835-4951-b38d-8c1883a37aa3_Governor.owl_functional.owl	834870134	203953255
/media/uoa/Data1/ore2014_dataset/ClassificationEL/0467fba4-c072-48bc-9c80-86db50415771_eo.owl_functional.owl	838363562	262415175
/media/uoa/Data1/ore2014_dataset/ClassificationEL/047ccf0a-9286-49a2-89fc-caa3a79a1ec4_e.obo.PREVIOUS_functional.owl	893494802	508144923
/media/uoa/Data1/ore2014_dataset/ClassificationEL/047db972-b42a-4b07-a9f8-350a25946255_manprotege.owl_functional.owl	949713308	-4481650274786
/media/uoa/Data1/ore2014_dataset/ClassificationEL/04c27412-1ec9-4ca3-8d7b-4af522de50b2_doid.obo_functional.owl	997941404	771014780
/media/uoa/Data1/ore2014_dataset/ClassificationEL/04e99da3-9bae-4ba0-9acb-95f4d5a78ada_er_anatomy.obo_functional.owl	942889559	695495321
/media/uoa/Data1/ore2014_dataset/ClassificationEL/0533595c-ead5-40f5-a57d-39f8bfd69a04_KategorieNerven_functional.owl	801797196	-4486341434834
/media/uoa/Data1/ore2014_dataset/ClassificationEL/0549632b-d4db-47ad-a816-fe960fbab57d_Cardinal.owl_functional.owl	795081216	231571215
/media/uoa/Data1/ore2014_dataset/ClassificationEL/0552ebca-2b2f-4d14-af4a-9ffaac6a5159_HAO_functional.owl	1122113213	2357383173
/media/uoa/Data1/ore2014_dataset/ClassificationEL/055a02d0-c468-4729-ab70-d301b0c99c21_sgenechrom.owl_functional.owl	1451940988	1358522047
/media/uoa/Data1/ore2014_dataset/ClassificationEL/055e9980-d5ac-484f-bfcc-b62b0135b80f_imr.obo_functional.owl	1220172735	1096558337
/media/uoa/Data1/ore2014_dataset/ClassificationEL/057f47fd-45a4-4f88-8f5b-fad1a26b4c24_mmo.owl_functional.owl	793633177	254339938
/media/uoa/Data1/ore2014_dataset/ClassificationEL/059be0e8-6a11-4a6f-9e21-52b393d60feb_a_ontology.obo_functional.owl	791745152	204825890
/media/uoa/Data1/ore2014_dataset/ClassificationEL/05aa3148-2984-473a-b4d7-5a97ef55b620_nsynset2D0.rdf_functional.owl	2262080736	2909989461
/media/uoa/Data1/ore2014_dataset/ClassificationEL/05d1a3f4-fee8-4bfb-8324-c32403f9fbb4_Band.owl_functional.owl	766604277	220107248
/media/uoa/Data1/ore2014_dataset/ClassificationEL/05e21cac-d2a1-467c-bbe9-97c568663d68_10090.rdf_functional.owl	771996966	199191891
/media/uoa/Data1/ore2014_dataset/ClassificationEL/060d1a69-aeaa-4b91-996a-628b2efa9d60_ry_biology.owl_functional.owl	788054106	195666516
/media/uoa/Data1/ore2014_dataset/ClassificationEL/061c8c2c-c09b-4496-9ffb-16118b5507f7_Aircraft.owl_functional.owl	853921449	258754707
/media/uoa/Data1/ore2014_dataset/ClassificationEL/0631b0c3-b2cf-4880-b128-dc263545fe81_eHexenprozesse_functional.owl	776480805	-4509379829576
/media/uoa/Data1/ore2014_dataset/ClassificationEL/06351fae-998e-422e-977e-0c25d1a6c730_Cyclist.owl_functional.owl	805694826	240525689
/media/uoa/Data1/ore2014_dataset/ClassificationEL/06374a6b-539e-498c-999d-be0f044cece0_PropertyEditor_functional.owl	812677931	-4511529116667
/media/uoa/Data1/ore2014_dataset/ClassificationEL/066043ed-e67a-4576-86e5-6440bb9a3a7f_hpmerged.obo_functional.owl	1161610716	1336746375
/media/uoa/Data1/ore2014_dataset/ClassificationEL/066a6af7-677d-4204-9839-23a6730c2d35_nt.obo.CURRENT_functional.owl	807646881	236212670
/media/uoa/Data1/ore2014_dataset/ClassificationEL/0683ced9-e79f-4bc7-a75a-b2c425cdae5d_go.obo_functional.owl	2103097983	11320289876
/media/uoa/Data1/ore2014_dataset/ClassificationEL/069b23e0-2d3c-4532-af90-4a36ad576dc5_zoology.rdf_functional.owl	821498562	-4529960663150
/media/uoa/Data1/ore2014_dataset/ClassificationEL/069be1c1-0d67-4042-8e3e-bbc9ec34a6f6_REX.obo_functional.owl	829146674	338978126
/media/uoa/Data1/ore2014_dataset/ClassificationEL/06a405d6-f348-4ba3-a8ad-bd66210fa433_us.owl_functional.owl	849988515	199034220
/media/uoa/Data1/ore2014_dataset/ClassificationEL/06c9f57b-624c-4e3a-9610-48d68898db4c_HAO.obo_functional.owl	922999216	692996337
/media/uoa/Data1/ore2014_dataset/ClassificationEL/06cc1275-8160-4da6-966f-a2b135d920f9_hp.obo_functional.owl	1167684865	1460369462
/media/uoa/Data1/ore2014_dataset/ClassificationEL/06d27a7f-d087-46e4-9340-95ac4d8848b3_onto.rdf_functional.owl	778065499	163318075
/media/uoa/Data1/ore2014_dataset/ClassificationEL/0707be50-bd13-400e-9664-5a058bfeac93_umls.owl_functional.owl	787334019	174118034
/media/uoa/Data1/ore2014_dataset/ClassificationEL/0721d520-f07e-45cf-8585-5ec1737e60ba_onto.rdf_functional.owl	772264498	185923678
/media/uoa/Data1/ore2014_dataset/ClassificationEL/0724ea7f-e9b2-460f-b5ab-85a868f64b2d_onto.rdf_functional.owl	784224086	175434978
/media/uoa/Data1/ore2014_dataset/ClassificationEL/0745dbda-5142-45d6-8411-2142bc784aaa_fyposimple.obo_functional.owl	982559329	1015165928
/media/uoa/Data1/ore2014_dataset/ClassificationEL/074906cd-79f6-4a9b-8d0e-bded0ff3ca48__phenotype.obo_functional.owl	1123240105	1113700357
/media/uoa/Data1/ore2014_dataset/ClassificationEL/074e7838-965c-4a62-9133-e5615249d0e2_s_musculus.obo_functional.owl	1140631296	995057296
/media/uoa/Data1/ore2014_dataset/ClassificationEL/07755c88-21b7-4e1b-9117-55743e7d9690_spd.obo_functional.owl	818135584	346743742
/media/uoa/Data1/ore2014_dataset/ClassificationEL/0778f4da-24b9-4412-b670-0db67ab2ed93_FYPO.obo_functional.owl	929917399	1310406253
/media/uoa/Data1/ore2014_dataset/ClassificationEL/077c8aaf-3813-4cec-b2a4-cdf6c82366e2_inalistype.owl_functional.owl	1350681047	900529387
/media/uoa/Data1/ore2014_dataset/ClassificationEL/0780c1cc-9351-42a5-b0c6-21204bccf8df_classified.obo_functional.owl	2602732467	10274043392
/media/uoa/Data1/ore2014_dataset/ClassificationEL/078c7631-2408-417a-97da-4de176307c68_n_xp_chebi.obo_functional.owl	1085764221	2140592425
/media/uoa/Data1/ore2014_dataset/ClassificationEL/078c8a5e-888d-43f8-974c-07fa5824676d_FBbt.obo_functional.owl	1240386864	1829203431
/media/uoa/Data1/ore2014_dataset/ClassificationEL/07a17151-c37f-4e93-9e65-2c459e27183c_EBI_import.owl_functional.owl	813290560	304576948
/media/uoa/Data1/ore2014_dataset/ClassificationEL/07b4edf0-5daa-4233-9f6d-d25487c600e3__phenotype.obo_functional.owl	1227736293	1161198652
/media/uoa/Data1/ore2014_dataset/ClassificationEL/07b96969-c53e-4563-b6fa-496d0371de6f_nent_xp_go.obo_functional.owl	791541751	327165401
/media/uoa/Data1/ore2014_dataset/ClassificationEL/07dbe207-ab0b-4570-8579-04296a7bc115_ernational.rdf_functional.owl	800526788	298729689
/media/uoa/Data1/ore2014_dataset/ClassificationEL/07e9ab44-2a8a-4515-8de8-db2dd70302d8_go.obo.CURRENT_functional.owl	864682879	374452390
/media/uoa/Data1/ore2014_dataset/ClassificationEL/07f1dd31-69eb-4bfd-9d85-4dbcc9104246_event.obo_functional.owl	929551071	789921398
/media/uoa/Data1/ore2014_dataset/ClassificationEL/07fccd6f-2fdc-4c5f-aee6-1edd6611d2d5_EbGdrcN5Y29ycA_functional.owl	922810504	495618084
/media/uoa/Data1/ore2014_dataset/ClassificationEL/08308ae2-7078-45f8-8553-d3be59a03175_ratebridge.owl_functional.owl	1167694691	1087656264
/media/uoa/Data1/ore2014_dataset/ClassificationEL/085b1f67-63ec-4cab-95e9-3edf96c30fa1_eriofamily.owl_functional.owl	1427158193	1191843032
/media/uoa/Data1/ore2014_dataset/ClassificationEL/08691c7a-7b0a-4db8-b8d8-5cf046b5235e_envo.owl2_functional.owl	935112069	449749954
/media/uoa/Data1/ore2014_dataset/ClassificationEL/086afcb9-d836-44bf-8a44-1c999b2ebdc0_spergillus.obo_functional.owl	794598595	204252301
/media/uoa/Data1/ore2014_dataset/ClassificationEL/086bc8fe-9648-4f9c-973e-88f33d5392a1_gastertype.owl_functional.owl	1215164901	894710648
/media/uoa/Data1/ore2014_dataset/ClassificationEL/08978b2b-04da-4d85-bf76-32127e4ea6e1_animals.owl_functional.owl	843571924	185241046
/media/uoa/Data1/ore2014_dataset/ClassificationEL/08a4ecab-f8ce-4717-8f16-46c4a9ac8177_ontology_7.owl_functional.owl	803490912	-4596379085281
/media/uoa/Data1/ore2014_dataset/ClassificationEL/08af329b-613b-4c0f-b1dc-7883581ffe98_sbf.owl_functional.owl	831415591	206331283
/media/uoa/Data1/ore2014_dataset/ClassificationEL/08c18558-c391-4b1f-84c6-3631d00c948f_protlabels.owl_functional.owl	930774036	511395448
/media/uoa/Data1/ore2014_dataset/ClassificationEL/08d5f44e-5e8d-498f-ab9c-ecdc7d27565e_evelopment.obo_functional.owl	789422421	210096382
/media/uoa/Data1/ore2014_dataset/ClassificationEL/08fc4b78-455f-4ee3-a8a6-4ff94288ff40_ish_label.rdfs_functional.owl	824477860	-4601177342886
/media/uoa/Data1/ore2014_dataset/ClassificationEL/091b5a2b-42d5-4e62-ad9c-accc5776e016__april2007.rdf_functional.owl	776922857	-4602121803044
/media/uoa/Data1/ore2014_dataset/ClassificationEL/091e00db-b909-4856-a8e6-b37221827fd2_ss_xp_self.obo_functional.owl	866871955	407793393
/media/uoa/Data1/ore2014_dataset/ClassificationEL/092612bc-e768-4ecf-b6f1-0f9ba6735033_ss_xp_cell.obo_functional.owl	892395647	445087477
/media/uoa/Data1/ore2014_dataset/ClassificationEL/09d2807f-d8a1-4e15-8fbe-d15627f469e7_a_symptom.owl2_functional.owl	907254357	294482313
/media/uoa/Data1/ore2014_dataset/ClassificationEL/09d9eca5-e016-4f66-8f16-bee1ec386eb1_protlabels.owl_functional.owl	836227934	229811328
/media/uoa/Data1/ore2014_dataset/ClassificationEL/09e56d2d-e978-40b2-ae38-7571c5bd69ae_instrument.owl_functional.owl	810141826	168763719
/media/uoa/Data1/ore2014_dataset/ClassificationEL/09e75e49-a3b6-4326-b42b-15b53069176c_ezeichnungen_P_functional.owl	834734386	-4609528756308
/media/uoa/Data1/ore2014_dataset/ClassificationEL/0a0136fd-cd88-41a6-a3da-83380dc0af18_Heilpflanzen_E_functional.owl	817406195	-4610527110706
/media/uoa/Data1/ore2014_dataset/ClassificationEL/0a314cbc-3ffe-4f6e-b6a5-cae94a760fbb_Settlement.owl_functional.owl	800502064	217987846
/media/uoa/Data1/ore2014_dataset/ClassificationEL/0a331e49-6855-471e-b7c3-0a1d751be064_anatstaged.obo_functional.owl	1145181710	1004381334
/media/uoa/Data1/ore2014_dataset/ClassificationEL/0a435c56-b3a2-4a6d-85ed-aec812144793_nt_anatomy.obo_functional.owl	798755498	261672028
/media/uoa/Data1/ore2014_dataset/ClassificationEL/0a47680d-68aa-4f76-ac23-b7995492295d_Park.owl_functional.owl	791193829	223133965
/media/uoa/Data1/ore2014_dataset/ClassificationEL/0a79395c-92c6-4b9f-99f1-c25649174dac_fma.owl_functional.owl	2438891567	14509852914
/media/uoa/Data1/ore2014_dataset/ClassificationEL/0a96c099-bca4-45f3-bc94-cda47e8f61f6_evelopment.obo_functional.owl	771897526	199888912
/media/uoa/Data1/ore2014_dataset/ClassificationEL/0a9b7b1f-dc5c-4cfd-805f-823372be8a47_ameNet_1.1.owl_functional.owl	943047375	1721403340
/media/uoa/Data1/ore2014_dataset/ClassificationEL/0aa1fe44-aa68-4088-986b-2c97f5acd5d7_nverzeichnis_J_functional.owl	795150201	-4638046885217
/media/uoa/Data1/ore2014_dataset/ClassificationEL/0ac0f77a-ec1d-460a-b067-63ba73944411_cogat_v0.3.owl_functional.owl	825660119	312763015
/media/uoa/Data1/ore2014_dataset/ClassificationEL/0ada0275-aacc-4314-b611-4b8ab4bcdd2a_henotype_xp_go_functional.owl	887184939	382942520
/media/uoa/Data1/ore2014_dataset/ClassificationEL/0af29ac5-5fb2-4428-8332-bdb75fab5b0c_vario.owx_functional.owl	789525041	240724778
/media/uoa/Data1/ore2014_dataset/ClassificationEL/0b0a4e5b-d23f-43b7-8058-799c8125e251_rySample_pages_functional.owl	829535664	-4642832392391
/media/uoa/Data1/ore2014_dataset/ClassificationEL/0b13099f-0f58-4c6e-9b97-a002fa5d93d4_wbls.owl_functional.owl	765055828	244674378
/media/uoa/Data1/ore2014_dataset/ClassificationEL/0b23c217-9a9d-430a-84a5-b5420dcbbd10_hp.owl_functional.owl	1155571874	1515360525
/media/uoa/Data1/ore2014_dataset/ClassificationEL/0b269d8d-1c50-45ce-ae4b-60a46714d203_classified.obo_functional.owl	1309915612	1032272845
/media/uoa/Data1/ore2014_dataset/ClassificationEL/0b3204d4-768b-4e1f-b8a6-33d629d5ae91_xaosimple.obo_functional.owl	930536271	875725866
/media/uoa/Data1/ore2014_dataset/ClassificationEL/0b5efdd0-bef2-4f27-a031-8e791655a953_psims.obo_functional.owl	951490344	623289175
/media/uoa/Data1/ore2014_dataset/ClassificationEL/0ba9ffc7-2227-4d7e-8549-110122c9017e_PSIMOD.obo_functional.owl	874342083	504574173
/media/uoa/Data1/ore2014_dataset/ClassificationEL/0be7640e-1f36-4db5-b96d-26eae0df6e31_onto.rdf_functional.owl	774037123	175224753
/media/uoa/Data1/ore2014_dataset/ClassificationEL/0bfc3bd6-41f4-4d29-95fe-6e72a34ec3e4_visiaetype.owl_functional.owl	1070181640	598595505
/media/uoa/Data1/ore2014_dataset/ClassificationEL/0c593ec0-1894-4be9-9277-02fe59d42a49_mod.obo_functional.owl	876464083	523832026
/media/uoa/Data1/ore2014_dataset/ClassificationEL/0c5c41eb-6a00-4b7e-b79d-23f4f021f731_20060526.rdf_functional.owl	776694740	-4659683124799
/media/uoa/Data1/ore2014_dataset/ClassificationEL/0c756021-1e52-4a68-9a35-9da860bd0b85_Language.owl_functional.owl	813734253	279713629
/media/uoa/Data1/ore2014_dataset/ClassificationEL/0c7d7cbb-fa47-4131-8242-7f3523bbb873_russiaB.rdf_functional.owl	793460711	267526390
/media/uoa/Data1/ore2014_dataset/ClassificationEL/0c9a859b-9744-4dbd-9082-de6b49539b6c_prerelease.obo_functional.owl	1078652202	1087166530
/media/uoa/Data1/ore2014_dataset/ClassificationEL/0c9b2172-a03a-4918-9875-9e2eae3fd2ad_al_process.obo_functional.owl	1468466440	3446002926
/media/uoa/Data1/ore2014_dataset/ClassificationEL/0ca85c03-017a-4a62-b47d-82d1ae7c815a_4802s1s2s3.owl_functional.owl	1167392199	1027774952
/media/uoa/Data1/ore2014_dataset/ClassificationEL/0cc8d133-037d-4fbc-aa70-51f51bd77d1a_ballLeague.owl_functional.owl	793433937	208730106
